广东频道,#genre#
广东卫视,http://171.105.201.164:4022/rtp/239.81.0.36:4056
广东卫视,http://171.213.133.3:9999/rtp/239.93.0.181:5140
广东卫视,http://114.246.102.14:4000/rtp/239.3.1.142:8048
广东卫视,http://27.11.56.206:8007/rtp/225.0.4.84:7980
广东卫视,http://171.116.35.81:8003/rtp/226.0.2.146:9080
浙江卫视,http://sweetown.fun:4000/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://111.193.230.4:4022/rtp/239.3.1.137:8036
浙江卫视,http://115.60.241.249:2000/rtp/225.1.4.84:1113
浙江卫视,http://115.60.241.249:2000/rtp/225.1.4.19:1048
浙江卫视,http://118.81.48.104:8082/rtp/226.0.2.144:9064
浙江卫视,http://118.81.48.104:8082/rtp/226.0.2.36:8200
浙江卫视,http://27.10.76.34:8001/rtp/225.0.4.81:7980
浙江卫视,http://27.10.76.34:8006/rtp/225.0.4.81:7980
浙江卫视,http://27.10.74.78:8005/rtp/225.0.4.81:7980
浙江卫视,http://111.165.222.109:8000/rtp/225.1.1.112:5002
浙江卫视,http://171.105.201.164:4022/rtp/239.81.0.31:4056
浙江卫视,http://171.213.133.3:9999/rtp/239.93.0.124:5140
浙江卫视,http://114.246.102.14:4000/rtp/239.3.1.137:8036
浙江卫视,http://27.11.56.206:8007/rtp/225.0.4.81:7980
浙江卫视,http://171.116.35.81:8003/rtp/226.0.2.144:9064
湖南卫视,http://sweetown.fun:4000/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://111.193.230.4:4022/rtp/239.3.1.132:8012
湖南卫视,http://115.60.241.249:2000/rtp/225.1.4.82:1111
湖南卫视,http://115.60.241.249:2000/rtp/225.1.4.17:1046
湖南卫视,http://118.81.48.104:8082/rtp/226.0.2.143:9056
湖南卫视,http://118.81.48.104:8082/rtp/226.0.2.33:8176
湖南卫视,http://27.10.76.34:8001/rtp/225.0.4.75:7980
湖南卫视,http://27.10.76.34:8006/rtp/225.0.4.75:7980
湖南卫视,http://27.10.74.78:8005/rtp/225.0.4.75:7980
湖南卫视,http://111.165.222.109:8000/rtp/225.1.1.114:5002
湖南卫视,http://171.105.201.164:4022/rtp/239.81.0.40:4056
湖南卫视,http://171.213.133.3:9999/rtp/239.93.0.88:5140
湖南卫视,http://114.246.102.14:4000/rtp/239.3.1.132:8012
湖南卫视,http://27.11.56.206:8007/rtp/225.0.4.75:7980
湖南卫视,http://171.116.35.81:8003/rtp/226.0.2.143:9056
北京卫视,http://115.60.241.249:2000/rtp/225.1.4.81:1110
北京卫视,http://115.60.241.249:2000/rtp/225.1.4.21:1050
北京卫视,http://118.81.48.104:8082/rtp/226.0.2.177:9328
北京卫视,http://118.81.48.104:8082/rtp/226.0.2.39:8224
北京卫视,http://27.10.76.34:8001/rtp/225.0.4.78:7980
北京卫视,http://27.10.76.34:8006/rtp/225.0.4.78:7980
北京卫视,http://27.10.74.78:8005/rtp/225.0.4.78:7980
北京卫视,http://111.165.222.109:8000/rtp/225.1.1.113:5002
北京卫视,http://171.105.201.164:4022/rtp/239.81.0.30:4056
北京卫视,http://171.213.133.3:9999/rtp/239.93.0.180:5140
北京卫视,http://27.11.56.206:8007/rtp/225.0.4.78:7980
北京卫视,http://171.116.35.81:8003/rtp/226.0.2.177:9328
北京卫视,http://171.116.35.81:8003/rtp/226.0.2.39:8224
北京卫视,http://27.11.56.206:8002/rtp/225.0.4.78:7980
北京卫视,http://124.90.165.95:8888/rtp/233.50.201.107:5140
湖北卫视,http://60.7.56.33:4000/rtp/239.253.92.210:6567$1920x1080
湖北卫视,http://sweetown.fun:4000/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://111.193.230.4:4022/rtp/239.3.1.138:8044
湖北卫视,http://115.60.241.249:2000/rtp/225.1.4.89:1118
湖北卫视,http://115.60.241.249:2000/rtp/225.1.4.35:1064
湖北卫视,http://118.81.48.104:8082/rtp/226.0.2.150:9112
湖北卫视,http://118.81.48.104:8082/rtp/226.0.2.49:8304
湖北卫视,http://111.165.222.109:8000/rtp/225.1.1.147:5002
湖北卫视,http://171.105.201.164:4022/rtp/239.81.0.41:4056
湖北卫视,http://171.213.133.3:9999/rtp/239.93.0.250:5140
湖北卫视,http://114.246.102.14:4000/rtp/239.3.1.138:8044
湖北卫视,http://171.116.35.81:8003/rtp/226.0.2.150:9112
湖北卫视,http://171.116.35.81:8003/rtp/226.0.2.49:8304
湖北卫视,http://124.90.165.95:8888/rtp/233.50.201.114:5140
湖北卫视,http://118.81.48.104:8084/rtp/226.0.2.150:9112
黑龙江卫视,http://60.7.56.33:4000/rtp/239.253.92.85:8016$1920x1080
黑龙江卫视,http://sweetown.fun:4000/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://111.193.230.4:4022/rtp/239.3.1.133:8016
黑龙江卫视,http://115.60.241.249:2000/rtp/225.1.4.91:1120
黑龙江卫视,http://115.60.241.249:2000/rtp/225.1.4.28:1057
黑龙江卫视,http://118.81.48.104:8082/rtp/226.0.2.151:9120
黑龙江卫视,http://118.81.48.104:8082/rtp/226.0.2.48:8296
黑龙江卫视,http://27.10.76.34:8001/rtp/225.0.4.201:7980
黑龙江卫视,http://27.10.76.34:8006/rtp/225.0.4.201:7980
黑龙江卫视,http://27.10.74.78:8005/rtp/225.0.4.201:7980
黑龙江卫视,http://111.165.222.109:8000/rtp/225.1.1.115:5002
黑龙江卫视,http://171.105.201.164:4022/rtp/239.81.0.33:4056
黑龙江卫视,http://171.213.133.3:9999/rtp/239.93.0.183:5140
黑龙江卫视,http://114.246.102.14:4000/rtp/239.3.1.133:8016
黑龙江卫视,http://27.11.56.206:8007/rtp/225.0.4.201:7980
安徽卫视,http://60.7.56.33:4000/rtp/239.253.92.209:6566$1920x1080
安徽卫视,http://111.193.230.4:4022/rtp/239.3.1.211:8064
安徽卫视,http://115.60.241.249:2000/rtp/225.1.4.87:1116
安徽卫视,http://115.60.241.249:2000/rtp/225.1.4.20:1049
安徽卫视,http://118.81.48.104:8082/rtp/226.0.2.145:9072
安徽卫视,http://118.81.48.104:8082/rtp/226.0.2.37:8208
安徽卫视,http://27.10.76.34:8001/rtp/225.0.4.133:7980
安徽卫视,http://27.10.76.34:8006/rtp/225.0.4.133:7980
安徽卫视,http://27.10.74.78:8005/rtp/225.0.4.133:7980
安徽卫视,http://111.165.222.109:8000/rtp/225.1.1.127:5002
安徽卫视,http://171.105.201.164:4022/rtp/239.81.0.37:4056
安徽卫视,http://171.213.133.3:9999/rtp/239.93.1.106:5140
安徽卫视,http://114.246.102.14:4000/rtp/239.3.1.211:8064
安徽卫视,http://27.11.56.206:8007/rtp/225.0.4.133:7980
安徽卫视,http://171.116.35.81:8003/rtp/226.0.2.145:9072
重庆卫视,http://sweetown.fun:4000/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://111.193.230.4:4022/rtp/239.3.1.122:8160
重庆卫视,http://115.60.241.249:2000/rtp/225.1.4.157:1308
重庆卫视,http://115.60.241.249:2000/rtp/225.1.4.29:1058
重庆卫视,http://118.81.48.104:8082/rtp/226.0.2.174:9304
重庆卫视,http://118.81.48.104:8082/rtp/226.0.2.50:8312
重庆卫视,http://27.10.76.34:8001/rtp/225.0.4.187:7980
重庆卫视,http://27.10.76.34:8006/rtp/225.0.4.187:7980
重庆卫视,http://27.10.74.78:8005/rtp/225.0.4.187:7980
重庆卫视,http://111.165.222.109:8000/rtp/225.1.1.155:5002
重庆卫视,http://171.105.201.164:4022/rtp/239.81.0.47:4056
重庆卫视,http://171.213.133.3:9999/rtp/239.93.1.107:5140
重庆卫视,http://114.246.102.14:4000/rtp/239.3.1.122:8160
重庆卫视,http://27.11.56.206:8007/rtp/225.0.4.187:7980
重庆卫视,http://171.116.35.81:8003/rtp/226.0.2.174:9304
东方卫视,http://sweetown.fun:4000/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://111.193.230.4:4022/rtp/239.3.1.136:8032
东方卫视,http://115.60.241.249:2000/rtp/225.1.4.85:1114
东方卫视,http://115.60.241.249:2000/rtp/225.1.4.22:1051
东方卫视,http://118.81.48.104:8082/rtp/226.0.2.175:9312
东方卫视,http://118.81.48.104:8082/rtp/226.0.2.34:8184
东方卫视,http://27.10.76.34:8001/rtp/225.0.4.80:7980
东方卫视,http://27.10.76.34:8006/rtp/225.0.4.80:7980
东方卫视,http://27.10.74.78:8005/rtp/225.0.4.80:7980
东方卫视,http://111.165.222.109:8000/rtp/225.1.2.31:5002
东方卫视,http://171.105.201.164:4022/rtp/239.81.0.29:4056
东方卫视,http://171.213.133.3:9999/rtp/239.93.0.123:5140
东方卫视,http://114.246.102.14:4000/rtp/239.3.1.136:8032
东方卫视,http://27.11.56.206:8007/rtp/225.0.4.80:7980
东方卫视,http://171.116.35.81:8003/rtp/226.0.2.175:9312
东南卫视,http://111.193.230.4:4022/rtp/239.3.1.156:8148
东南卫视,http://115.60.241.249:2000/rtp/225.1.4.228:1274
东南卫视,http://115.60.241.249:2000/rtp/225.1.4.32:1061
东南卫视,http://118.81.48.104:8082/rtp/226.0.2.40:8232
东南卫视,http://118.81.48.104:8082/rtp/226.0.2.188:9416
东南卫视,http://27.10.76.34:8001/rtp/225.0.4.200:7980
东南卫视,http://27.10.76.34:8006/rtp/225.0.4.200:7980
东南卫视,http://27.10.74.78:8005/rtp/225.0.4.200:7980
东南卫视,http://171.105.201.164:4022/rtp/239.81.0.59:4056
东南卫视,http://171.213.133.3:9999/rtp/239.93.0.42:5140
东南卫视,http://114.246.102.14:4000/rtp/239.3.1.156:8148
东南卫视,http://27.11.56.206:8007/rtp/225.0.4.200:7980
东南卫视,http://171.116.35.81:8003/rtp/226.0.2.40:8232
东南卫视,http://171.116.35.81:8003/rtp/226.0.2.188:9416
东南卫视,http://27.11.56.206:8002/rtp/225.0.4.200:7980
甘肃卫视,http://sweetown.fun:4000/rtp/239.3.1.49:8188$720x576
甘肃卫视,http://111.193.230.4:4022/rtp/239.3.1.49:8188
甘肃卫视,http://115.60.241.249:2000/rtp/225.1.4.42:1071
甘肃卫视,http://118.81.48.104:8082/rtp/226.0.2.55:8352
甘肃卫视,http://111.165.222.109:8000/rtp/225.1.1.30:5002
甘肃卫视,http://171.105.201.164:4022/rtp/239.81.0.207:4056
甘肃卫视,http://171.213.133.3:9999/rtp/239.93.0.81:5140
甘肃卫视,http://114.246.102.14:4000/rtp/239.3.1.49:8188
甘肃卫视,http://171.116.35.81:8003/rtp/226.0.2.55:8352
甘肃卫视,http://124.90.165.95:8888/rtp/233.50.201.149:5140
甘肃卫视,http://118.81.48.104:8084/rtp/226.0.2.55:8352
甘肃卫视,http://61.240.57.248:8083/rtp/226.0.2.55:8352
甘肃卫视,http://39.77.2.151:8989/rtp/239.253.254.74:8000
甘肃卫视,http://111.167.221.130:8686/rtp/225.1.1.30:5002
甘肃卫视,http://111.196.128.239:4022/rtp/239.3.1.49:8188
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043$1920x1080
广西卫视,http://sweetown.fun:4000/rtp/239.3.1.39:8300$720x576
广西卫视,http://111.193.230.4:4022/rtp/239.3.1.39:8300
广西卫视,http://115.60.241.249:2000/rtp/225.1.4.31:1060
广西卫视,http://118.81.48.104:8082/rtp/226.0.2.46:8280
广西卫视,http://118.81.48.104:8082/rtp/226.0.2.231:9760
广西卫视,http://111.165.222.109:8000/rtp/225.1.2.81:5002
广西卫视,http://171.105.201.164:4022/rtp/239.81.0.2:4056
广西卫视,http://171.213.133.3:9999/rtp/239.93.42.46:5140
广西卫视,http://114.246.102.14:4000/rtp/239.3.1.39:8300
广西卫视,http://171.116.35.81:8003/rtp/226.0.2.46:8280
广西卫视,http://171.116.35.81:8003/rtp/226.0.2.231:9760
广西卫视,http://124.90.165.95:8888/rtp/233.50.201.49:5140
广西卫视,http://118.81.48.104:8084/rtp/226.0.2.46:8280
广西卫视,http://118.81.48.104:8084/rtp/226.0.2.231:9760
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055$1920x1080
贵州卫视,http://111.193.230.4:4022/rtp/239.3.1.149:8076
贵州卫视,http://115.60.241.249:2000/rtp/225.1.4.122:1302
贵州卫视,http://115.60.241.249:2000/rtp/225.1.4.41:1070
贵州卫视,http://118.81.48.104:8082/rtp/226.0.2.180:9352
贵州卫视,http://118.81.48.104:8082/rtp/226.0.2.43:8256
贵州卫视,http://27.10.76.34:8001/rtp/225.0.4.175:7980
贵州卫视,http://27.10.76.34:8006/rtp/225.0.4.175:7980
贵州卫视,http://27.10.74.78:8005/rtp/225.0.4.175:7980
贵州卫视,http://111.165.222.109:8000/rtp/225.1.2.28:5002
贵州卫视,http://171.105.201.164:4022/rtp/239.81.0.56:4056
贵州卫视,http://171.213.133.3:9999/rtp/239.93.0.131:5140
贵州卫视,http://114.246.102.14:4000/rtp/239.3.1.149:8076
贵州卫视,http://27.11.56.206:8007/rtp/225.0.4.175:7980
贵州卫视,http://171.116.35.81:8003/rtp/226.0.2.180:9352
海南卫视,http://sweetown.fun:4000/rtp/239.3.1.45:8304$720x576
海南卫视,http://111.193.230.4:4022/rtp/239.3.1.45:8304
海南卫视,http://115.60.241.249:2000/rtp/225.1.4.25:1054
海南卫视,http://115.60.241.249:2000/rtp/225.1.4.195:1310
海南卫视,http://118.81.48.104:8082/rtp/226.0.2.61:8400
海南卫视,http://118.81.48.104:8082/rtp/226.0.2.212:9608
海南卫视,http://111.165.222.109:8000/rtp/225.1.2.82:5002
海南卫视,http://171.105.201.164:4022/rtp/239.81.0.48:4056
海南卫视,http://171.213.133.3:9999/rtp/239.93.0.80:5140
海南卫视,http://114.246.102.14:4000/rtp/239.3.1.45:8304
海南卫视,http://171.116.35.81:8003/rtp/226.0.2.61:8400
海南卫视,http://171.116.35.81:8003/rtp/226.0.2.212:9608
海南卫视,http://124.90.165.95:8888/rtp/233.50.201.55:5140
海南卫视,http://118.81.48.104:8084/rtp/226.0.2.61:8400
海南卫视,http://118.81.48.104:8084/rtp/226.0.2.212:9608
河北卫视,http://sweetown.fun:4000/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://111.193.230.4:4022/rtp/239.3.1.148:8072
河北卫视,http://115.60.241.249:2000/rtp/225.1.4.123:1304
河北卫视,http://115.60.241.249:2000/rtp/225.1.4.34:1063
河北卫视,http://118.81.48.104:8082/rtp/226.0.2.178:9336
河北卫视,http://118.81.48.104:8082/rtp/226.0.2.65:8432
河北卫视,http://27.10.76.34:8001/rtp/225.0.4.174:7980
河北卫视,http://27.10.76.34:8006/rtp/225.0.4.174:7980
河北卫视,http://27.10.74.78:8005/rtp/225.0.4.174:7980
河北卫视,http://111.165.222.109:8000/rtp/225.1.2.27:5002
河北卫视,http://171.105.201.164:4022/rtp/239.81.0.51:4056
河北卫视,http://171.213.133.3:9999/rtp/239.93.0.132:5140
河北卫视,http://114.246.102.14:4000/rtp/239.3.1.148:8072
河北卫视,http://27.11.56.206:8007/rtp/225.0.4.174:7980
河北卫视,http://171.116.35.81:8003/rtp/226.0.2.178:9336
河南卫视,http://111.193.230.4:4022/rtp/239.3.1.27:8128
河南卫视,http://115.60.241.249:2000/rtp/225.1.4.98:1127
河南卫视,http://115.60.241.249:2000/rtp/225.1.4.51:1080
河南卫视,http://118.81.48.104:8082/rtp/226.0.2.52:8328
河南卫视,http://118.81.48.104:8082/rtp/226.0.2.195:9472
河南卫视,http://111.165.222.109:8000/rtp/225.1.2.61:5002
河南卫视,http://171.105.201.164:4022/rtp/239.81.0.44:4056
河南卫视,http://171.213.133.3:9999/rtp/239.93.42.45:5140
河南卫视,http://114.246.102.14:4000/rtp/239.3.1.27:8128
河南卫视,http://171.116.35.81:8003/rtp/226.0.2.52:8328
河南卫视,http://171.116.35.81:8003/rtp/226.0.2.195:9472
河南卫视,http://124.90.165.95:8888/rtp/233.50.201.144:5140
河南卫视,http://118.81.48.104:8084/rtp/226.0.2.52:8328
河南卫视,http://118.81.48.104:8084/rtp/226.0.2.195:9472
河南卫视,http://61.240.57.248:8083/rtp/226.0.2.52:8328
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147$1920x1080
吉林卫视,http://sweetown.fun:4000/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://111.193.230.4:4022/rtp/239.3.1.240:8172
吉林卫视,http://115.60.241.249:2000/rtp/225.1.4.174:1309
吉林卫视,http://115.60.241.249:2000/rtp/225.1.4.36:1065
吉林卫视,http://118.81.48.104:8082/rtp/226.0.2.58:8376
吉林卫视,http://118.81.48.104:8082/rtp/226.0.2.199:9504
吉林卫视,http://111.165.222.109:8000/rtp/225.1.2.26:5002
吉林卫视,http://171.105.201.164:4022/rtp/239.81.0.58:4056
吉林卫视,http://171.213.133.3:9999/rtp/239.93.0.248:5140
吉林卫视,http://114.246.102.14:4000/rtp/239.3.1.240:8172
吉林卫视,http://171.116.35.81:8003/rtp/226.0.2.58:8376
吉林卫视,http://171.116.35.81:8003/rtp/226.0.2.199:9504
吉林卫视,http://124.90.165.95:8888/rtp/233.50.201.48:5140
吉林卫视,http://118.81.48.104:8084/rtp/226.0.2.58:8376
江苏卫视,http://111.193.230.4:4022/rtp/239.3.1.135:8028
江苏卫视,http://115.60.241.249:2000/rtp/225.1.4.83:1112
江苏卫视,http://115.60.241.249:2000/rtp/225.1.4.18:1047
江苏卫视,http://118.81.48.104:8082/rtp/226.0.2.176:9320
江苏卫视,http://118.81.48.104:8082/rtp/226.0.2.38:8216
江苏卫视,http://27.10.76.34:8001/rtp/225.0.4.79:7980
江苏卫视,http://27.10.76.34:8006/rtp/225.0.4.79:7980
江苏卫视,http://27.10.74.78:8005/rtp/225.0.4.79:7980
江苏卫视,http://111.165.222.109:8000/rtp/225.1.1.126:5002
江苏卫视,http://171.105.201.164:4022/rtp/239.81.0.34:4056
江苏卫视,http://171.213.133.3:9999/rtp/239.93.0.89:5140
江苏卫视,http://114.246.102.14:4000/rtp/239.3.1.135:8028
江苏卫视,http://27.11.56.206:8007/rtp/225.0.4.79:7980
江苏卫视,http://171.116.35.81:8003/rtp/226.0.2.176:9320
江苏卫视,http://171.116.35.81:8003/rtp/226.0.2.38:8216
江西卫视,http://111.193.230.4:4022/rtp/239.3.1.123:8164
江西卫视,http://115.60.241.249:2000/rtp/225.1.4.139:1305
江西卫视,http://115.60.241.249:2000/rtp/225.1.4.37:1066
江西卫视,http://118.81.48.104:8082/rtp/226.0.2.54:8344
江西卫视,http://118.81.48.104:8082/rtp/226.0.2.198:9496
江西卫视,http://27.10.76.34:8001/rtp/225.0.4.203:7980
江西卫视,http://27.10.76.34:8006/rtp/225.0.4.203:7980
江西卫视,http://27.10.74.78:8005/rtp/225.0.4.203:7980
江西卫视,http://111.165.222.109:8000/rtp/225.1.2.29:5002
江西卫视,http://171.105.201.164:4022/rtp/239.81.0.38:4056
江西卫视,http://171.213.133.3:9999/rtp/239.93.0.134:5140
江西卫视,http://114.246.102.14:4000/rtp/239.3.1.123:8164
江西卫视,http://27.11.56.206:8007/rtp/225.0.4.203:7980
江西卫视,http://171.116.35.81:8003/rtp/226.0.2.54:8344
江西卫视,http://171.116.35.81:8003/rtp/226.0.2.198:9496
辽宁卫视,http://60.7.56.33:4000/rtp/239.253.92.115:6056$1920x1080
辽宁卫视,http://sweetown.fun:4000/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://111.193.230.4:4022/rtp/239.3.1.210:8056
辽宁卫视,http://115.60.241.249:2000/rtp/225.1.4.167:1208
辽宁卫视,http://115.60.241.249:2000/rtp/225.1.4.26:1055
辽宁卫视,http://118.81.48.104:8082/rtp/226.0.2.173:9296
辽宁卫视,http://118.81.48.104:8082/rtp/226.0.2.35:8192
辽宁卫视,http://27.10.76.34:8001/rtp/225.0.4.98:7980
辽宁卫视,http://27.10.76.34:8006/rtp/225.0.4.98:7980
辽宁卫视,http://27.10.74.78:8005/rtp/225.0.4.98:7980
辽宁卫视,http://111.165.222.109:8000/rtp/225.1.1.154:5002
辽宁卫视,http://171.105.201.164:4022/rtp/239.81.0.35:4056
辽宁卫视,http://171.213.133.3:9999/rtp/239.93.1.108:5140
辽宁卫视,http://114.246.102.14:4000/rtp/239.3.1.210:8056
辽宁卫视,http://27.11.56.206:8007/rtp/225.0.4.98:7980
内蒙古卫视,http://111.193.230.4:4022/rtp/239.3.1.43:8176
内蒙古卫视,http://115.60.241.249:2000/rtp/225.1.4.45:1074
内蒙古卫视,http://118.81.48.104:8082/rtp/226.0.2.63:8416
内蒙古卫视,http://111.165.222.109:8000/rtp/225.1.1.32:5002
内蒙古卫视,http://171.105.201.164:4022/rtp/239.81.0.54:4056
内蒙古卫视,http://171.213.133.3:9999/rtp/239.93.0.8:5140
内蒙古卫视,http://114.246.102.14:4000/rtp/239.3.1.43:8176
内蒙古卫视,http://171.116.35.81:8003/rtp/226.0.2.63:8416
内蒙古卫视,http://124.90.165.95:8888/rtp/233.50.201.148:5140
内蒙古卫视,http://118.81.48.104:8084/rtp/226.0.2.63:8416
内蒙古卫视,http://61.240.57.248:8083/rtp/226.0.2.63:8416
内蒙古卫视,http://111.167.221.130:8686/rtp/225.1.1.32:5002
内蒙古卫视,http://111.196.128.239:4022/rtp/239.3.1.43:8176
内蒙古卫视,http://42.4.215.177:9020/rtp/232.0.0.111:1234
内蒙古卫视,http://222.130.86.66:4022/rtp/239.3.1.43:8176
宁夏卫视,http://sweetown.fun:4000/rtp/239.3.1.46:8124$720x576
宁夏卫视,http://111.193.230.4:4022/rtp/239.3.1.46:8124
宁夏卫视,http://115.60.241.249:2000/rtp/225.1.4.43:1072
宁夏卫视,http://118.81.48.104:8082/rtp/226.0.2.64:8424
宁夏卫视,http://111.165.222.109:8000/rtp/225.1.1.56:5002
宁夏卫视,http://171.105.201.164:4022/rtp/239.81.0.60:4056
宁夏卫视,http://171.213.133.3:9999/rtp/239.93.0.247:5140
宁夏卫视,http://114.246.102.14:4000/rtp/239.3.1.46:8124
宁夏卫视,http://171.116.35.81:8003/rtp/226.0.2.64:8424
宁夏卫视,http://124.90.165.95:8888/rtp/233.50.201.57:5140
宁夏卫视,http://118.81.48.104:8084/rtp/226.0.2.64:8424
宁夏卫视,http://61.240.57.248:8083/rtp/226.0.2.64:8424
宁夏卫视,http://111.167.221.130:8686/rtp/225.1.1.56:5002
宁夏卫视,http://111.196.128.239:4022/rtp/239.3.1.46:8124
宁夏卫视,http://42.4.215.177:9020/rtp/232.0.0.34:1234
青海卫视,http://sweetown.fun:4000/rtp/239.3.1.44:8184$720x576
青海卫视,http://111.193.230.4:4022/rtp/239.3.1.44:8184
青海卫视,http://115.60.241.249:2000/rtp/225.1.4.44:1073
青海卫视,http://118.81.48.104:8082/rtp/226.0.2.59:8384
青海卫视,http://111.165.222.109:8000/rtp/225.1.1.54:5002
青海卫视,http://171.105.201.164:4022/rtp/239.81.0.53:4056
青海卫视,http://171.213.133.3:9999/rtp/239.93.0.192:5140
青海卫视,http://114.246.102.14:4000/rtp/239.3.1.44:8184
青海卫视,http://171.116.35.81:8003/rtp/226.0.2.59:8384
青海卫视,http://124.90.165.95:8888/rtp/233.50.201.65:5140
青海卫视,http://118.81.48.104:8084/rtp/226.0.2.59:8384
青海卫视,http://61.240.57.248:8083/rtp/226.0.2.59:8384
青海卫视,http://39.77.2.151:8989/rtp/239.253.254.195:8000
青海卫视,http://111.167.221.130:8686/rtp/225.1.1.54:5002
青海卫视,http://111.196.128.239:4022/rtp/239.3.1.44:8184
山东卫视,http://sweetown.fun:4000/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://111.193.230.4:4022/rtp/239.3.1.209:8052
山东卫视,http://115.60.241.249:2000/rtp/225.1.4.88:1117
山东卫视,http://115.60.241.249:2000/rtp/225.1.4.27:1056
山东卫视,http://118.81.48.104:8082/rtp/226.0.2.149:9104
山东卫视,http://118.81.48.104:8082/rtp/226.0.2.51:8320
山东卫视,http://27.10.76.34:8001/rtp/225.0.4.199:7980
山东卫视,http://27.10.76.34:8006/rtp/225.0.4.199:7980
山东卫视,http://27.10.74.78:8005/rtp/225.0.4.199:7980
山东卫视,http://171.105.201.164:4022/rtp/239.81.0.39:4056
山东卫视,http://171.213.133.3:9999/rtp/239.93.0.168:5140
山东卫视,http://114.246.102.14:4000/rtp/239.3.1.209:8052
山东卫视,http://27.11.56.206:8007/rtp/225.0.4.199:7980
山东卫视,http://171.116.35.81:8003/rtp/226.0.2.149:9104
山东卫视,http://171.116.35.81:8003/rtp/226.0.2.51:8320
山西卫视,http://sweetown.fun:4000/rtp/239.3.1.42:8172$720x576
山西卫视,http://111.193.230.4:4022/rtp/239.3.1.42:8172
山西卫视,http://115.60.241.249:2000/rtp/225.1.4.38:1067
山西卫视,http://118.81.48.104:8082/rtp/226.0.2.11:8000
山西卫视,http://118.81.48.104:8082/rtp/226.0.2.152:9128
山西卫视,http://111.165.222.109:8000/rtp/225.1.1.50:5002
山西卫视,http://171.105.201.164:4022/rtp/239.81.0.49:4056
山西卫视,http://171.213.133.3:9999/rtp/239.93.0.6:5140
山西卫视,http://114.246.102.14:4000/rtp/239.3.1.42:8172
山西卫视,http://171.116.35.81:8003/rtp/226.0.2.11:8000
山西卫视,http://171.116.35.81:8003/rtp/226.0.2.152:9128
山西卫视,http://124.90.165.95:8888/rtp/233.50.201.51:5140
山西卫视,http://118.81.48.104:8084/rtp/226.0.2.11:8000
山西卫视,http://118.81.48.104:8084/rtp/226.0.2.152:9128
山西卫视,http://61.240.57.248:8083/rtp/226.0.2.11:8000
陕西卫视,http://sweetown.fun:4000/rtp/239.3.1.41:8140$720x576
陕西卫视,http://111.193.230.4:4022/rtp/239.3.1.41:8140
陕西卫视,http://115.60.241.249:2000/rtp/225.1.4.39:1068
陕西卫视,http://118.81.48.104:8082/rtp/226.0.2.53:8336
陕西卫视,http://111.165.222.109:8000/rtp/225.1.1.41:5002
陕西卫视,http://171.105.201.164:4022/rtp/239.81.0.89:4056
陕西卫视,http://171.213.133.3:9999/rtp/239.93.0.176:5140
陕西卫视,http://114.246.102.14:4000/rtp/239.3.1.41:8140
陕西卫视,http://171.116.35.81:8003/rtp/226.0.2.53:8336
陕西卫视,http://124.90.165.95:8888/rtp/233.50.201.59:5140
陕西卫视,http://118.81.48.104:8084/rtp/226.0.2.53:8336
陕西卫视,http://61.240.57.248:8083/rtp/226.0.2.53:8336
陕西卫视,http://111.167.221.130:8686/rtp/225.1.1.41:5002
陕西卫视,http://111.196.128.239:4022/rtp/239.3.1.41:8140
陕西卫视,http://42.4.215.177:9020/rtp/232.0.0.35:1234
四川卫视,http://sweetown.fun:4000/rtp/239.3.1.29:8288$720x576
四川卫视,http://111.193.230.4:4022/rtp/239.3.1.29:8288
四川卫视,http://115.60.241.249:2000/rtp/225.1.4.151:1306
四川卫视,http://115.60.241.249:2000/rtp/225.1.4.40:1069
四川卫视,http://118.81.48.104:8082/rtp/226.0.2.179:9344
四川卫视,http://118.81.48.104:8082/rtp/226.0.2.42:8248
四川卫视,http://27.10.76.34:8001/rtp/225.0.4.204:7980
四川卫视,http://27.10.76.34:8006/rtp/225.0.4.204:7980
四川卫视,http://27.10.74.78:8005/rtp/225.0.4.204:7980
四川卫视,http://111.165.222.109:8000/rtp/225.1.1.123:5002
四川卫视,http://171.105.201.164:4022/rtp/239.81.0.43:4056
四川卫视,http://171.213.133.3:9999/rtp/239.93.1.188:5140
四川卫视,http://171.213.133.3:9999/rtp/239.93.0.20:1235
四川卫视,http://114.246.102.14:4000/rtp/239.3.1.29:8288
四川卫视,http://27.11.56.206:8007/rtp/225.0.4.204:7980
深圳卫视,http://111.193.230.4:4022/rtp/239.3.1.134:8020
深圳卫视,http://115.60.241.249:2000/rtp/225.1.4.90:1119
深圳卫视,http://115.60.241.249:2000/rtp/225.1.4.23:1052
